customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00824,Female,1,Yes,Yes,41,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No,One year,No,Electronic check,56.04,2335.9150322137793,No
CUST00825,Female,0,No,No,9,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),118.88,1080.44714459404,Yes
CUST00826,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),98.3,3443.990361389936,No
CUST00827,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Mailed check,27.14,906.6779121502477,No
CUST00828,Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),107.24,2879.9640366116937,No
CUST00829,Female,0,No,Yes,10,No,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,83.33,791.5794330247851,Yes
CUST00830,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Credit card (automatic),109.06,4160.203423029281,No
CUST00831,Male,0,No,Yes,46,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),54.17,2455.913418305259,No
CUST00832,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,66.45,1218.5320211059518,No
CUST00833,Female,1,No,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,109.62,1549.6962748668363,No
CUST00834,Male,1,Yes,Yes,27,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.26,1259.0295770857913,No
CUST00835,Female,0,No,No,23,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,111.55,2556.928206737555,No
CUST00836,Male,0,Yes,No,71,Yes,No,No,No,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),102.85,7302.119227877517,No
CUST00837,Male,0,No,Yes,8,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),118.06,926.0365736515932,Yes
CUST00838,Female,0,Yes,No,46,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,One year,No,Mailed check,52.43,2422.5904037869796,No
CUST00839,Male,0,No,Yes,32,Yes,No phone service,No,No internet service,No,No internet service,No,No,No internet service,Two year,Yes,Electronic check,43.58,1407.133395631644,No
CUST00840,Male,0,No,No,61,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),53.09,3209.6307711970653,No
CUST00841,Female,0,Yes,Yes,18,No,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,No,Mailed check,115.46,2061.8178198576893,No
CUST00842,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),53.31,3517.7238630805396,No
CUST00843,Male,0,No,No,39,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),76.52,3007.0916066194077,No
CUST00844,Male,0,No,Yes,46,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,60.37,2790.0656999129606,No
CUST00845,Male,0,No,Yes,64,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Electronic check,59.62,3769.06163396948,No
CUST00846,Female,0,No,Yes,28,No,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,39.34,1095.6801164456833,No
CUST00847,Female,0,No,Yes,49,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,73.71,3621.2434723400684,No
CUST00848,Male,1,Yes,No,12,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Credit card (automatic),104.94,1243.280803650941,No
CUST00849,Female,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),24.95,0.0,No
CUST00850,Male,1,No,Yes,33,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,108.92,3579.420906340234,No
CUST00851,Female,0,Yes,No,47,No,No,DSL,No,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),86.55,4061.6904574981777,No
CUST00852,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),81.67,3818.908131586472,No
CUST00853,Male,0,Yes,Yes,48,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),82.59,3977.518607394548,No
CUST00854,Male,0,No,No,63,No,Yes,No,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,49.63,3109.47597061776,No
CUST00855,Male,1,Yes,No,60,No,No,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,61.51,3669.8768251603615,No
CUST00856,Male,1,No,Yes,28,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),99.93,2790.0661619994216,No
CUST00857,Male,0,Yes,Yes,38,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,50.64,1953.8983310809515,No
CUST00858,Female,0,No,Yes,25,No,No phone service,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.0,1685.5055973698156,No
CUST00859,Male,0,Yes,No,16,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),21.96,363.13727668901475,No
CUST00860,Female,1,No,No,70,No,No,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.36,6540.925025426015,No
CUST00861,Male,0,No,No,12,Yes,No,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),61.77,722.3003811093404,No
CUST00862,Female,0,Yes,No,68,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,72.54,4919.9186843279895,No
CUST00863,Female,0,No,Yes,25,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),31.47,770.5500813789323,No
CUST00864,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,119.17,5741.991200037705,No
CUST00865,Male,0,No,Yes,66,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.25,3322.4067346256556,No
CUST00866,Male,0,No,Yes,6,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.5,467.6538859460926,Yes
CUST00867,Female,1,No,Yes,57,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),78.12,4481.893061567694,No
CUST00868,Male,0,No,Yes,48,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,98.51,4721.8409713777755,No
CUST00869,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),49.38,2580.8275602904046,No
CUST00870,Male,1,No,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,95.59,6138.806758800929,No
CUST00871,Female,0,Yes,Yes,61,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,58.25,3502.008626330864,No
CUST00872,Female,1,Yes,Yes,16,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,61.12,987.0119541455989,No
CUST00873,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer (automatic),87.27,3660.288478699146,No
CUST00874,Female,0,No,No,24,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,98.43,2313.8821600543665,No
CUST00875,Male,1,Yes,No,2,Yes,No phone service,No,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),86.69,150.72945814948594,No
CUST00876,Female,0,Yes,No,28,Yes,No phone service,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,109.99,3070.627829167301,No
CUST00877,Female,0,Yes,Yes,31,No,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),48.52,1521.0330275353424,No
CUST00878,Male,0,No,Yes,25,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),110.06,2747.9752409997595,No
CUST00879,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),33.09,499.3124262867821,No
CUST00880,Male,0,No,Yes,24,No,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),85.95,2055.6774327432036,No
CUST00881,Female,0,No,Yes,53,Yes,No,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,74.76,3984.038085486117,No
CUST00882,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.46,1885.8406231322838,No
CUST00883,Female,0,No,Yes,55,Yes,No,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,51.09,2813.2071096356804,No
CUST00884,Female,0,No,No,64,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.37,4480.817339976075,No
CUST00885,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.18,1449.596788302621,No
CUST00886,Male,0,No,Yes,50,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),56.93,2902.137436107585,No
CUST00887,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),29.87,2106.8053457299866,No
CUST00888,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,77.18,2146.25314432735,No
CUST00889,Male,0,No,Yes,18,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,29.58,569.4891978042679,No
CUST00890,Male,0,No,No,65,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,36.03,2326.2821275708548,No
CUST00891,Male,0,Yes,No,40,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,28.55,1156.2860808142204,No
CUST00892,Male,0,No,No,44,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,58.13,2556.796003384975,No
CUST00893,Male,0,Yes,Yes,14,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),104.2,1462.4425817262445,No
CUST00894,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,110.69,225.75659436319546,No
CUST00895,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,27.19,266.9486314717681,Yes
CUST00896,Female,0,Yes,Yes,52,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),83.46,4332.133205846567,No
CUST00897,Female,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,88.44,3953.4633183087362,No
CUST00898,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,73.38,2105.519619395789,No
CUST00899,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Electronic check,86.7,4861.879273985564,No
CUST00900,Male,0,No,No,17,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,43.37,723.6357136769317,No
CUST00901,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,No,Credit card (automatic),68.96,3429.7998022309016,No
CUST00902,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Credit card (automatic),59.09,2833.7764780117604,No
CUST00903,Male,0,Yes,Yes,65,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,One year,Yes,Mailed check,28.97,1932.8369085054915,No
CUST00904,Male,0,Yes,Yes,7,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),82.56,589.5364818929257,Yes
CUST00905,Female,0,No,No,21,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),69.52,1474.3502347617764,No
CUST00906,Female,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),47.52,221.3516671787366,Yes
CUST00907,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.37,3749.0151812279087,No
CUST00908,Male,0,Yes,No,35,Yes,Yes,No,No internet service,Yes,Yes,No,No,No internet service,One year,No,Mailed check,97.53,3406.743283478124,No
CUST00909,Female,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),100.17,5609.525931085492,No
CUST00910,Male,0,No,No,48,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,84.95,4091.861551190726,No
CUST00911,Male,0,No,Yes,44,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.77,2901.2732699786693,No
CUST00912,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),77.57,5084.9949433579095,No
CUST00913,Female,0,Yes,Yes,44,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),58.5,2578.960494333711,No
CUST00914,Female,0,Yes,Yes,19,Yes,No phone service,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.66,589.5260659890291,No
CUST00915,Female,1,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),58.56,3692.4294959069775,No
CUST00916,Female,0,No,Yes,66,Yes,No,No,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.03,4801.930982738126,No
CUST00917,Female,0,No,No,2,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),79.88,140.30919806513492,No
CUST00918,Female,0,No,Yes,53,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.58,5998.49196225651,No
CUST00919,Female,1,Yes,Yes,63,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.73,6151.860280763617,No
CUST00920,Male,0,Yes,Yes,39,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,35.2,1414.8543138150837,No
CUST00921,Male,0,Yes,Yes,58,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,37.42,2172.2133067728823,No
CUST00922,Male,0,No,No,54,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),30.05,1636.5777961185984,No
CUST00923,Male,0,Yes,No,61,Yes,Yes,No,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,93.82,5741.790285636629,No
CUST00924,Male,1,No,No,3,Yes,No,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.61,268.9348734288162,No
CUST00925,Male,1,No,No,59,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),118.64,6976.539599631174,No
CUST00926,Male,0,Yes,Yes,29,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),72.2,2061.825166331677,No
CUST00927,Female,1,Yes,No,1,Yes,Yes,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,102.64,94.89095632666341,Yes
CUST00928,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,77.64,4758.918726267639,No
CUST00929,Male,1,No,Yes,48,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,No,Credit card (automatic),107.41,5174.387843000993,No
CUST00930,Male,0,No,Yes,8,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,92.1,741.9276125605221,Yes
CUST00931,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,84.29,2536.4775723311745,No
CUST00932,Male,0,Yes,Yes,60,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,76.51,4587.863512791086,No
CUST00933,Male,0,No,No,47,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),92.3,4328.47036012424,No
CUST00934,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,61.97,1472.5163284229225,No
CUST00935,Male,0,No,Yes,35,Yes,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,29.66,1008.670995113963,No
CUST00936,Female,0,No,Yes,7,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),24.0,203.94251633250238,Yes
CUST00937,Male,0,Yes,Yes,57,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,67.9,3873.7224193461466,No
CUST00938,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,79.93,3508.0706948868583,No
CUST00939,Female,0,Yes,No,61,No,No phone service,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.88,1737.1033307158496,No
CUST00940,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),48.69,1890.459648615245,No
CUST00941,Male,0,No,Yes,57,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card (automatic),52.2,3030.3031670601677,No
CUST00942,Female,0,No,No,63,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.28,4800.673451033242,No
CUST00943,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,47.85,2059.6546154555886,No
CUST00944,Male,1,Yes,Yes,28,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),29.56,840.6991184498961,No
CUST00945,Male,0,No,No,58,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),36.49,2149.6637026649555,No
CUST00946,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,37.39,2618.540463559135,No
CUST00947,Female,0,Yes,No,8,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,104.27,814.4929028593059,No
CUST00948,Female,1,Yes,Yes,5,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,48.43,227.08240838465218,No
CUST00949,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,91.47,2584.7086289877775,No
CUST00950,Male,0,Yes,No,57,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),76.78,4388.880703863093,No
CUST00951,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,117.7,1879.7417977501905,No
CUST00952,Male,1,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,47.28,704.4263977682723,No
CUST00953,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),35.84,68.22268922872698,Yes
CUST00954,Male,0,No,Yes,20,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25.2,528.780780597772,No
CUST00955,Male,1,No,Yes,63,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),44.1,2762.5209410777557,No
CUST00956,Female,0,Yes,No,35,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,88.41,3070.081777983613,No
CUST00957,Male,0,Yes,Yes,61,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),28.53,1776.6661754715826,No
CUST00958,Female,0,Yes,Yes,41,No,No phone service,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),44.47,1823.7710894407933,No
CUST00959,Male,0,No,No,41,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No,Two year,No,Electronic check,105.53,4325.14342481716,No
CUST00960,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,78.3,4711.419842394354,No
CUST00961,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,26.95,303.62179282930833,No
CUST00962,Female,0,Yes,No,10,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,24.77,262.7099200155295,Yes
CUST00963,Male,0,Yes,No,53,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,26.11,1376.1754552133846,No
CUST00964,Male,1,No,No,15,Yes,No phone service,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.19,1735.36345073368,No
CUST00965,Male,0,No,No,7,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,104.99,704.2553179665963,No
CUST00966,Male,1,Yes,Yes,58,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,104.49,6069.433323759323,No
CUST00967,Female,0,No,Yes,56,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,112.42,6290.895348576189,No
CUST00968,Female,1,No,Yes,39,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),70.53,2736.5771340375336,No
CUST00969,Male,0,No,No,58,Yes,No,No,No,No internet service,Yes,No,No,No internet service,One year,No,Mailed check,44.73,2609.7668915842546,No
CUST00970,Female,0,No,No,1,Yes,Yes,No,No internet service,Yes,No internet service,No,No internet service,No,Two year,No,Mailed check,60.13,57.16356154292897,No
CUST00971,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Mailed check,91.89,836.3302559631372,No
CUST00972,Male,1,Yes,No,43,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,107.6,4652.1142384157265,No
CUST00973,Male,0,Yes,No,10,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.51,650.9299128844124,Yes
CUST00974,Female,0,No,No,1,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),73.54,51.932577299057215,No
CUST00975,Female,0,Yes,No,49,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,113.18,5534.985074899791,No
CUST00976,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,No,Bank transfer (automatic),30.75,347.43582693503777,No
CUST00977,Female,0,No,Yes,22,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,106.23,2352.9375380314723,No
CUST00978,Female,0,Yes,No,17,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.93,602.990874481322,No
CUST00979,Female,0,No,No,61,Yes,Yes,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,68.39,4175.747069590557,No
CUST00980,Female,0,No,No,61,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,41.84,2556.0717421278796,No
CUST00981,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,80.29,2977.347983701102,No
CUST00982,Female,0,No,Yes,66,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,75.86,4983.1810525846795,No
CUST00983,Male,0,No,No,37,Yes,No phone service,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,58.0,2117.6993573894106,No
CUST00984,Female,0,No,No,66,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),106.33,6972.595259728771,No
CUST00985,Female,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Electronic check,85.98,5160.911221907799,No
CUST00986,Female,0,No,Yes,0,Yes,No phone service,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.12,0.0,Yes
CUST00987,Female,0,Yes,Yes,44,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),35.07,1585.8145127143018,No
CUST00988,Female,0,Yes,Yes,27,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,108.32,2937.7223210893253,No
